,rar,alpha,gamma,epochs,ticker,perf
3650,0.5,0.8,0.8,40,QQQ,1.0013592953380703
3651,0.5,0.8,0.8,40,SPY,1.00012874142205
3652,0.5,0.8,0.8,40,VGT,0.9982704577630132
3653,0.5,0.8,0.8,40,XLI,1.00046998820865
3654,0.5,0.8,0.8,60,AAPL,1.0024499414296082
3655,0.5,0.8,0.8,60,AMZN,1.0047168994537887
3656,0.5,0.8,0.8,60,DJIA,1.00022161484322
3657,0.5,0.8,0.8,60,QQQ,1.0006266344168275
3658,0.5,0.8,0.8,60,SPY,0.9998476292046192
3659,0.5,0.8,0.8,60,VGT,0.997831643830595
3660,0.5,0.8,0.8,60,XLI,1.000019539950214
3661,0.5,0.8,0.8,80,AAPL,0.9989064563355609
3662,0.5,0.8,0.8,80,AMZN,1.0032465845863945
3663,0.5,0.8,0.8,80,DJIA,1.0008130239520323
3664,0.5,0.8,0.8,80,QQQ,0.9990819585144434
3665,0.5,0.8,0.8,80,SPY,0.9999368946102832
3666,0.5,0.8,0.8,80,VGT,1.0007039177726842
3667,0.5,0.8,0.8,80,XLI,1.0000515450410823
3668,0.5,0.8,0.9,20,AAPL,0.9991507623590136
3669,0.5,0.8,0.9,20,AMZN,1.0010386931666264
3670,0.5,0.8,0.9,20,DJIA,0.999624394378794
3671,0.5,0.8,0.9,20,QQQ,0.9988037638568922
3672,0.5,0.8,0.9,20,SPY,0.9994869473571094
3673,0.5,0.8,0.9,20,VGT,0.9997529985982401
3674,0.5,0.8,0.9,20,XLI,0.9985161990679216
3675,0.5,0.8,0.9,40,AAPL,0.999616786340309
3676,0.5,0.8,0.9,40,AMZN,0.9977523841051172
3677,0.5,0.8,0.9,40,DJIA,1.001621458474399
3678,0.5,0.8,0.9,40,QQQ,0.9997874959650854
3679,0.5,0.8,0.9,40,SPY,0.9994396333781717
3680,0.5,0.8,0.9,40,VGT,0.9998212624225148
3681,0.5,0.8,0.9,40,XLI,1.00120105186322
3682,0.5,0.8,0.9,60,AAPL,1.000176589022748
3683,0.5,0.8,0.9,60,AMZN,0.9975981971199755
3684,0.5,0.8,0.9,60,DJIA,1.0011360610327835
3685,0.5,0.8,0.9,60,QQQ,1.0022813695274384
3686,0.5,0.8,0.9,60,SPY,1.0000405204085787
3687,0.5,0.8,0.9,60,VGT,1.0004121926993241
3688,0.5,0.8,0.9,60,XLI,0.9995733964700816
3689,0.5,0.8,0.9,80,AAPL,1.0008162569885668
3690,0.5,0.8,0.9,80,AMZN,0.997873467360996
3691,0.5,0.8,0.9,80,DJIA,1.0001985063607457
3692,0.5,0.8,0.9,80,QQQ,0.9991700943175136
3693,0.5,0.8,0.9,80,SPY,1.000076792952763
3694,0.5,0.8,0.9,80,VGT,0.9995677584572608
3695,0.5,0.8,0.9,80,XLI,0.9991277021842064
3696,0.5,0.9,0.7,20,AAPL,1.0032578069470812
3697,0.5,0.9,0.7,20,AMZN,1.0060746616416911
3698,0.5,0.9,0.7,20,DJIA,1.0014471368223743
3699,0.5,0.9,0.7,20,QQQ,0.9993060742601182
3700,0.5,0.9,0.7,20,SPY,1.0003137444522945
3701,0.5,0.9,0.7,20,VGT,0.9979113242361456
3702,0.5,0.9,0.7,20,XLI,1.002102566022198
3703,0.5,0.9,0.7,40,AAPL,1.0005825040187508
3704,0.5,0.9,0.7,40,AMZN,1.0027981563769246
3705,0.5,0.9,0.7,40,DJIA,1.0001579283844504
3706,0.5,0.9,0.7,40,QQQ,0.9993670689052888
3707,0.5,0.9,0.7,40,SPY,1.0007276049425862
3708,0.5,0.9,0.7,40,VGT,1.001234780073702
3709,0.5,0.9,0.7,40,XLI,1.0022741956615326
3710,0.5,0.9,0.7,60,AAPL,0.9990242012291763
3711,0.5,0.9,0.7,60,AMZN,0.999210094090984
3712,0.5,0.9,0.7,60,DJIA,1.000839308554908
3713,0.5,0.9,0.7,60,QQQ,1.0011434660912388
3714,0.5,0.9,0.7,60,SPY,1.0000471131342863
3715,0.5,0.9,0.7,60,VGT,1.000432756510856
3716,0.5,0.9,0.7,60,XLI,1.0021507046734917
3717,0.5,0.9,0.7,80,AAPL,0.9989438167884174
3718,0.5,0.9,0.7,80,AMZN,1.0047168994537887
3719,0.5,0.9,0.7,80,DJIA,1.0005111873973347
3720,0.5,0.9,0.7,80,QQQ,0.9996201387568482
3721,0.5,0.9,0.7,80,SPY,1.000727780681656
3722,0.5,0.9,0.7,80,VGT,1.0000392685008843
3723,0.5,0.9,0.7,80,XLI,1.0002924816111096
3724,0.5,0.9,0.8,20,AAPL,1.0022442135190468
3725,0.5,0.9,0.8,20,AMZN,1.0010953514724792
3726,0.5,0.9,0.8,20,DJIA,1.000656143019801
3727,0.5,0.9,0.8,20,QQQ,0.9991000703070076
3728,0.5,0.9,0.8,20,SPY,1.0002811825130595
3729,0.5,0.9,0.8,20,VGT,0.9972890856435624
3730,0.5,0.9,0.8,20,XLI,1.000011660334275
3731,0.5,0.9,0.8,40,AAPL,0.9971747832989902
3732,0.5,0.9,0.8,40,AMZN,1.004495231789766
3733,0.5,0.9,0.8,40,DJIA,1.0005609483910598
3734,0.5,0.9,0.8,40,QQQ,0.999222970493166
3735,0.5,0.9,0.8,40,SPY,1.000523551797083
3736,0.5,0.9,0.8,40,VGT,0.9985231325423192
3737,0.5,0.9,0.8,40,XLI,0.9997005933107488
3738,0.5,0.9,0.8,60,AAPL,1.0020063261686472
3739,0.5,0.9,0.8,60,AMZN,1.0043612890082887
3740,0.5,0.9,0.8,60,DJIA,0.9989744087236728
3741,0.5,0.9,0.8,60,QQQ,1.0004778842454818
3742,0.5,0.9,0.8,60,SPY,1.0008810854046697
3743,0.5,0.9,0.8,60,VGT,0.9972855681494844
3744,0.5,0.9,0.8,60,XLI,1.00295406988714
3745,0.5,0.9,0.8,80,AAPL,0.9996990397476327
3746,0.5,0.9,0.8,80,AMZN,0.9975107268815018
3747,0.5,0.9,0.8,80,DJIA,0.9993434049119516
3748,0.5,0.9,0.8,80,QQQ,1.0012636335899456
3749,0.5,0.9,0.8,80,SPY,1.0000149679477035
3750,0.5,0.9,0.8,80,VGT,0.9991911596558272
3751,0.5,0.9,0.8,80,XLI,0.9993103557992856
3752,0.5,0.9,0.9,20,AAPL,0.9997783858736332
3753,0.5,0.9,0.9,20,AMZN,0.9955968220419912
3754,0.5,0.9,0.9,20,DJIA,0.9996975168890234
3755,0.5,0.9,0.9,20,QQQ,1.0003815415364072
3756,0.5,0.9,0.9,20,SPY,1.000015926980918
3757,0.5,0.9,0.9,20,VGT,1.0009421472599331
3758,0.5,0.9,0.9,20,XLI,0.9992355649553609
3759,0.5,0.9,0.9,40,AAPL,1.0020501808083564
3760,0.5,0.9,0.9,40,AMZN,1.0051156720693657
3761,0.5,0.9,0.9,40,DJIA,1.0007427833352982
3762,0.5,0.9,0.9,40,QQQ,1.0010716998819371
3763,0.5,0.9,0.9,40,SPY,1.0000076421390152
3764,0.5,0.9,0.9,40,VGT,0.9992011535285792
3765,0.5,0.9,0.9,40,XLI,1.000011660334275
3766,0.5,0.9,0.9,60,AAPL,1.0004558673751125
3767,0.5,0.9,0.9,60,AMZN,1.002027094129181
3768,0.5,0.9,0.9,60,DJIA,1.000735680641249
3769,0.5,0.9,0.9,60,QQQ,1.0005653921494937
3770,0.5,0.9,0.9,60,SPY,1.0000791227507273
3771,0.5,0.9,0.9,60,VGT,1.0006412836845886
3772,0.5,0.9,0.9,60,XLI,1.0021358625465573
3773,0.5,0.9,0.9,80,AAPL,0.9991537923502628
3774,0.5,0.9,0.9,80,AMZN,1.0032739588240538
3775,0.5,0.9,0.9,80,DJIA,1.0005214981459656
3776,0.5,0.9,0.9,80,QQQ,0.9998497729393192
3777,0.5,0.9,0.9,80,SPY,1.0002733144238094
3778,0.5,0.9,0.9,80,VGT,0.9997723317232579
3779,0.5,0.9,0.9,80,XLI,0.9987970203447566
3780,0.6,0.1,0.7,20,AAPL,0.9998227596707224
3781,0.6,0.1,0.7,20,AMZN,1.002242904979565
3782,0.6,0.1,0.7,20,DJIA,1.000143818410805
3783,0.6,0.1,0.7,20,QQQ,1.0000973331977303
3784,0.6,0.1,0.7,20,SPY,0.9995947105552396
3785,0.6,0.1,0.7,20,VGT,1.0007323981279603
3786,0.6,0.1,0.7,20,XLI,1.0002726609144839
3787,0.6,0.1,0.7,40,AAPL,1.0021815653822086
3788,0.6,0.1,0.7,40,AMZN,0.9991246610050798
3789,0.6,0.1,0.7,40,DJIA,0.9998868196081816
3790,0.6,0.1,0.7,40,QQQ,0.9995459140132036
3791,0.6,0.1,0.7,40,SPY,1.001473928606755
3792,0.6,0.1,0.7,40,VGT,0.9987898511131172
3793,0.6,0.1,0.7,40,XLI,1.00157781354695
3794,0.6,0.1,0.7,60,AAPL,1.0007020234866792
3795,0.6,0.1,0.7,60,AMZN,0.9966495206325359
3796,0.6,0.1,0.7,60,DJIA,1.0014022432963672
3797,0.6,0.1,0.7,60,QQQ,0.9998141241913584
3798,0.6,0.1,0.7,60,SPY,0.9996954843594744
3799,0.6,0.1,0.7,60,VGT,0.996835826419086
3800,0.6,0.1,0.7,60,XLI,0.999961462875966
3801,0.6,0.1,0.7,80,AAPL,1.0036146946080318
3802,0.6,0.1,0.7,80,AMZN,0.9993659362625892
3803,0.6,0.1,0.7,80,DJIA,0.9991023253539052
3804,0.6,0.1,0.7,80,QQQ,0.9997848870887146
3805,0.6,0.1,0.7,80,SPY,1.0000735091426995
3806,0.6,0.1,0.7,80,VGT,1.0002926153572222
3807,0.6,0.1,0.7,80,XLI,1.0003188530573286
3808,0.6,0.1,0.8,20,AAPL,0.9958122500375208
3809,0.6,0.1,0.8,20,AMZN,0.998346596045378
3810,0.6,0.1,0.8,20,DJIA,1.0000052908728192
3811,0.6,0.1,0.8,20,QQQ,0.9992111200038908
3812,0.6,0.1,0.8,20,SPY,1.0010509949593012
3813,0.6,0.1,0.8,20,VGT,1.0000547699139912
3814,0.6,0.1,0.8,20,XLI,1.0005277096707783
3815,0.6,0.1,0.8,40,AAPL,1.0018697877779026
3816,0.6,0.1,0.8,40,AMZN,0.9976722985447092
3817,0.6,0.1,0.8,40,DJIA,1.0002160943325944
3818,0.6,0.1,0.8,40,QQQ,1.0005798603587872
3819,0.6,0.1,0.8,40,SPY,1.0002634931203176
3820,0.6,0.1,0.8,40,VGT,1.001005968393178
3821,0.6,0.1,0.8,40,XLI,1.0011268037956915
3822,0.6,0.1,0.8,60,AAPL,1.0007792457870377
3823,0.6,0.1,0.8,60,AMZN,0.9963126265262732
3824,0.6,0.1,0.8,60,DJIA,1.0000915341178247
3825,0.6,0.1,0.8,60,QQQ,0.9992450000221093
3826,0.6,0.1,0.8,60,SPY,1.000825366077037
3827,0.6,0.1,0.8,60,VGT,1.0007121659908071
3828,0.6,0.1,0.8,60,XLI,1.0010937880177428
3829,0.6,0.1,0.8,80,AAPL,1.0011492539708453
3830,0.6,0.1,0.8,80,AMZN,0.9974101424733579
3831,0.6,0.1,0.8,80,DJIA,0.9995873532793488
3832,0.6,0.1,0.8,80,QQQ,0.9998813447652232
3833,0.6,0.1,0.8,80,SPY,0.9997284730935948
3834,0.6,0.1,0.8,80,VGT,0.9999861307739712
3835,0.6,0.1,0.8,80,XLI,0.9988097662318216
3836,0.6,0.1,0.9,20,AAPL,0.9991018105377624
3837,0.6,0.1,0.9,20,AMZN,0.9974932837626206
3838,0.6,0.1,0.9,20,DJIA,0.9999525413720066
3839,0.6,0.1,0.9,20,QQQ,1.0008463283381457
3840,0.6,0.1,0.9,20,SPY,0.9994236561860902
3841,0.6,0.1,0.9,20,VGT,1.0021316974221914
3842,0.6,0.1,0.9,20,XLI,0.9998867843306072
3843,0.6,0.1,0.9,40,AAPL,1.003536669973542
3844,0.6,0.1,0.9,40,AMZN,0.9979539348875112
3845,0.6,0.1,0.9,40,DJIA,1.0010776331800046
3846,0.6,0.1,0.9,40,QQQ,1.0012465918788769
3847,0.6,0.1,0.9,40,SPY,1.0001515824801197
3848,0.6,0.1,0.9,40,VGT,1.001228198955749
3849,0.6,0.1,0.9,40,XLI,1.000807819723371
3850,0.6,0.1,0.9,60,AAPL,1.003048916896119
3851,0.6,0.1,0.9,60,AMZN,0.998973275104722
3852,0.6,0.1,0.9,60,DJIA,0.9995705729207149
3853,0.6,0.1,0.9,60,QQQ,0.9995969241789776
3854,0.6,0.1,0.9,60,SPY,1.000402859224468
3855,0.6,0.1,0.9,60,VGT,0.9997823255960108
3856,0.6,0.1,0.9,60,XLI,1.0000241254749291
3857,0.6,0.1,0.9,80,AAPL,1.0018105566405415
3858,0.6,0.1,0.9,80,AMZN,0.9965089571052064
3859,0.6,0.1,0.9,80,DJIA,1.0003835326717383
3860,0.6,0.1,0.9,80,QQQ,0.9989200401501651
3861,0.6,0.1,0.9,80,SPY,1.0002576284564737
3862,0.6,0.1,0.9,80,VGT,0.998988026554898
3863,0.6,0.1,0.9,80,XLI,1.000268824046866
3864,0.6,0.2,0.7,20,AAPL,0.998168695942738
3865,0.6,0.2,0.7,20,AMZN,0.9941570644631468
3866,0.6,0.2,0.7,20,DJIA,1.000532751618226
3867,0.6,0.2,0.7,20,QQQ,1.0001300016360752
3868,0.6,0.2,0.7,20,SPY,1.0003769402221037
3869,0.6,0.2,0.7,20,VGT,0.9984754936274884
3870,0.6,0.2,0.7,20,XLI,1.0000978681989188
3871,0.6,0.2,0.7,40,AAPL,0.999163996152572
3872,0.6,0.2,0.7,40,AMZN,0.9957112845520174
3873,0.6,0.2,0.7,40,DJIA,1.0009097006372352
3874,0.6,0.2,0.7,40,QQQ,0.9988660762057208
3875,0.6,0.2,0.7,40,SPY,1.000530551233211
3876,0.6,0.2,0.7,40,VGT,1.0006606168096068
3877,0.6,0.2,0.7,40,XLI,1.0004866645454722
3878,0.6,0.2,0.7,60,AAPL,0.9993695541570818
3879,0.6,0.2,0.7,60,AMZN,0.9967278236844449
3880,0.6,0.2,0.7,60,DJIA,1.0007455641038874
3881,0.6,0.2,0.7,60,QQQ,1.0008463283381457
3882,0.6,0.2,0.7,60,SPY,1.0010762561954298
3883,0.6,0.2,0.7,60,VGT,0.9997260544190382
3884,0.6,0.2,0.7,60,XLI,1.0016812030919535
3885,0.6,0.2,0.7,80,AAPL,1.0020406283125782
3886,0.6,0.2,0.7,80,AMZN,0.9989144523242636
3887,0.6,0.2,0.7,80,DJIA,1.0007455641038874
3888,0.6,0.2,0.7,80,QQQ,0.9991504437300744
3889,0.6,0.2,0.7,80,SPY,1.001018829688254
3890,0.6,0.2,0.7,80,VGT,0.9981597483464291
3891,0.6,0.2,0.7,80,XLI,1.0014188736453986
3892,0.6,0.2,0.8,20,AAPL,1.0045792607010138
3893,0.6,0.2,0.8,20,AMZN,1.0004862428540509
3894,0.6,0.2,0.8,20,DJIA,1.0007608365149794
3895,0.6,0.2,0.8,20,QQQ,0.9992622451370992
3896,0.6,0.2,0.8,20,SPY,1.0011157271907003
3897,0.6,0.2,0.8,20,VGT,1.002425831498941
3898,0.6,0.2,0.8,20,XLI,1.0007018847442402
3899,0.6,0.2,0.8,40,AAPL,1.000786674457174
3900,0.6,0.2,0.8,40,AMZN,1.0054717918030074
3901,0.6,0.2,0.8,40,DJIA,1.0003689152440007
3902,0.6,0.2,0.8,40,QQQ,0.999660943352008
3903,0.6,0.2,0.8,40,SPY,0.999166504735666
3904,0.6,0.2,0.8,40,VGT,1.0018106017096935
3905,0.6,0.2,0.8,40,XLI,1.0004437290609969
3906,0.6,0.2,0.8,60,AAPL,1.0008526829581397
3907,0.6,0.2,0.8,60,AMZN,0.999518340739232
3908,0.6,0.2,0.8,60,DJIA,1.0006461476766475
3909,0.6,0.2,0.8,60,QQQ,1.0014113402107438
3910,0.6,0.2,0.8,60,SPY,0.9997943400972792
3911,0.6,0.2,0.8,60,VGT,1.0006565057929546
3912,0.6,0.2,0.8,60,XLI,1.0010743977989485
3913,0.6,0.2,0.8,80,AAPL,1.000661500893423
3914,0.6,0.2,0.8,80,AMZN,0.9971031690454668
3915,0.6,0.2,0.8,80,DJIA,1.0004791199356688
3916,0.6,0.2,0.8,80,QQQ,0.9993854813819084
3917,0.6,0.2,0.8,80,SPY,0.9997978347942263
3918,0.6,0.2,0.8,80,VGT,0.9992816456635324
3919,0.6,0.2,0.8,80,XLI,0.9996049710831196
3920,0.6,0.2,0.9,20,AAPL,1.001490378125918
3921,0.6,0.2,0.9,20,AMZN,1.00127691269528
3922,0.6,0.2,0.9,20,DJIA,1.001169083193398
3923,0.6,0.2,0.9,20,QQQ,1.0018665139663323
3924,0.6,0.2,0.9,20,SPY,0.9994397287793816
3925,0.6,0.2,0.9,20,VGT,0.9998221527063756
3926,0.6,0.2,0.9,20,XLI,0.9998939901551588
3927,0.6,0.2,0.9,40,AAPL,1.0002195752537502
3928,0.6,0.2,0.9,40,AMZN,1.000347334513184
3929,0.6,0.2,0.9,40,DJIA,0.9998772773866592
3930,0.6,0.2,0.9,40,QQQ,1.0003810462920797
3931,0.6,0.2,0.9,40,SPY,0.9998065464310154
3932,0.6,0.2,0.9,40,VGT,1.0000670767791269
3933,0.6,0.2,0.9,40,XLI,0.999467349192386
3934,0.6,0.2,0.9,60,AAPL,0.9984390447881791
3935,0.6,0.2,0.9,60,AMZN,0.9964483518162488
3936,0.6,0.2,0.9,60,DJIA,1.0000444019835648
3937,0.6,0.2,0.9,60,QQQ,0.9992563552670556
3938,0.6,0.2,0.9,60,SPY,0.9994371529467168
3939,0.6,0.2,0.9,60,VGT,0.9970271501664492
3940,0.6,0.2,0.9,60,XLI,1.0003492111025851
3941,0.6,0.2,0.9,80,AAPL,1.0025427573297938
3942,0.6,0.2,0.9,80,AMZN,0.9965332756140106
3943,0.6,0.2,0.9,80,DJIA,0.9996782001469904
3944,0.6,0.2,0.9,80,QQQ,0.9982523800469602
3945,0.6,0.2,0.9,80,SPY,0.9991032135646464
3946,0.6,0.2,0.9,80,VGT,1.0019058271697174
3947,0.6,0.2,0.9,80,XLI,1.0006746336259331
3948,0.6,0.3,0.7,20,AAPL,0.9996181739063956
3949,0.6,0.3,0.7,20,AMZN,1.001872397855897
3950,0.6,0.3,0.7,20,DJIA,0.9999795850215296
3951,0.6,0.3,0.7,20,QQQ,1.0010280653191892
3952,0.6,0.3,0.7,20,SPY,1.0008710230875946
3953,0.6,0.3,0.7,20,VGT,1.0015165898287686
3954,0.6,0.3,0.7,20,XLI,0.9997129461528382
3955,0.6,0.3,0.7,40,AAPL,0.9983512316772843
3956,0.6,0.3,0.7,40,AMZN,1.0053447244114542
3957,0.6,0.3,0.7,40,DJIA,1.0013438154435867
3958,0.6,0.3,0.7,40,QQQ,1.001590715937582
3959,0.6,0.3,0.7,40,SPY,1.000245206214736
3960,0.6,0.3,0.7,40,VGT,0.9996444188803024
3961,0.6,0.3,0.7,40,XLI,0.9993220535664156
3962,0.6,0.3,0.7,60,AAPL,0.9983512316772843
3963,0.6,0.3,0.7,60,AMZN,0.9985910543537768
3964,0.6,0.3,0.7,60,DJIA,1.0003186052706612
3965,0.6,0.3,0.7,60,QQQ,0.9990435417044362
3966,0.6,0.3,0.7,60,SPY,1.0011168619629849
3967,0.6,0.3,0.7,60,VGT,1.0010035593897886
3968,0.6,0.3,0.7,60,XLI,1.0001608115442928
3969,0.6,0.3,0.7,80,AAPL,0.9989946186977836
3970,0.6,0.3,0.7,80,AMZN,0.9988134859500132
3971,0.6,0.3,0.7,80,DJIA,1.0000458688491138
3972,0.6,0.3,0.7,80,QQQ,1.0001136674169029
3973,0.6,0.3,0.7,80,SPY,0.9998724134346992
3974,0.6,0.3,0.7,80,VGT,0.999728603074796
3975,0.6,0.3,0.7,80,XLI,0.9991528009133616
3976,0.6,0.3,0.8,20,AAPL,0.9995413008573651
3977,0.6,0.3,0.8,20,AMZN,1.0016150800218997
3978,0.6,0.3,0.8,20,DJIA,0.9996289039175676
3979,0.6,0.3,0.8,20,QQQ,1.0011457035343636
3980,0.6,0.3,0.8,20,SPY,1.001273309904804
3981,0.6,0.3,0.8,20,VGT,0.999309122267396
3982,0.6,0.3,0.8,20,XLI,1.0025993374384696
3983,0.6,0.3,0.8,40,AAPL,0.9960654478109972
3984,0.6,0.3,0.8,40,AMZN,0.9948707044728232
3985,0.6,0.3,0.8,40,DJIA,1.001443835016579
3986,0.6,0.3,0.8,40,QQQ,0.9999556314144088
3987,0.6,0.3,0.8,40,SPY,1.001535658210605
3988,0.6,0.3,0.8,40,VGT,0.9999698612728264
3989,0.6,0.3,0.8,40,XLI,1.0006272061988808
3990,0.6,0.3,0.8,60,AAPL,1.0018609715416802
3991,0.6,0.3,0.8,60,AMZN,1.0018271985332503
3992,0.6,0.3,0.8,60,DJIA,1.0002835888869843
3993,0.6,0.3,0.8,60,QQQ,0.9993877188250326
3994,0.6,0.3,0.8,60,SPY,1.000520549169532
3995,0.6,0.3,0.8,60,VGT,0.9999648948854064
3996,0.6,0.3,0.8,60,XLI,0.99930475958749
3997,0.6,0.3,0.8,80,AAPL,1.0013521029177588
3998,0.6,0.3,0.8,80,AMZN,0.9938997466291492
3999,0.6,0.3,0.8,80,DJIA,1.0005384235944457
4000,0.6,0.3,0.8,80,QQQ,0.9991360285826724
4001,0.6,0.3,0.8,80,SPY,1.0000375177810277
4002,0.6,0.3,0.8,80,VGT,0.998993987965457
4003,0.6,0.3,0.8,80,XLI,0.9995229182653618
4004,0.6,0.3,0.9,20,AAPL,0.9987494348263988
4005,0.6,0.3,0.9,20,AMZN,0.9982656192307204
4006,0.6,0.3,0.9,20,DJIA,1.0003676981968874
4007,0.6,0.3,0.9,20,QQQ,0.9991939191071456
4008,0.6,0.3,0.9,20,SPY,1.0004858683192164
4009,0.6,0.3,0.9,20,VGT,1.0023034261963408
4010,0.6,0.3,0.9,20,XLI,0.9991202343296705
4011,0.6,0.3,0.9,40,AAPL,0.9986242612626476
4012,0.6,0.3,0.9,40,AMZN,1.0046672438598947
4013,0.6,0.3,0.9,40,DJIA,1.0011285052171026
4014,0.6,0.3,0.9,40,QQQ,0.9986696587678142
4015,0.6,0.3,0.9,40,SPY,1.0006208560099492
4016,0.6,0.3,0.9,40,VGT,1.000701918998134
4017,0.6,0.3,0.9,40,XLI,1.0009224391248193
4018,0.6,0.3,0.9,60,AAPL,1.0013436359328642
4019,0.6,0.3,0.9,60,AMZN,0.9997999770820336
4020,0.6,0.3,0.9,60,DJIA,1.001075152570538
4021,0.6,0.3,0.9,60,QQQ,1.0001683919151363
4022,0.6,0.3,0.9,60,SPY,0.9995892827285148
4023,0.6,0.3,0.9,60,VGT,1.0010586086085211
4024,0.6,0.3,0.9,60,XLI,1.0020427296037728
4025,0.6,0.3,0.9,80,AAPL,0.9995391770317232
4026,0.6,0.3,0.9,80,AMZN,0.9946350313848812
4027,0.6,0.3,0.9,80,DJIA,1.0003616092467549
4028,0.6,0.3,0.9,80,QQQ,1.0009487996957789
4029,0.6,0.3,0.9,80,SPY,1.000320648487213
4030,0.6,0.3,0.9,80,VGT,0.9992540730486636
4031,0.6,0.3,0.9,80,XLI,1.0009030489060244
4032,0.6,0.4,0.7,20,AAPL,0.9990125343469806
4033,0.6,0.4,0.7,20,AMZN,1.003192982009397
4034,0.6,0.4,0.7,20,DJIA,1.0006632975514531
4035,0.6,0.4,0.7,20,QQQ,0.9986961897139524
4036,0.6,0.4,0.7,20,SPY,0.999451839711908
4037,0.6,0.4,0.7,20,VGT,1.000292336052481
4038,0.6,0.4,0.7,20,XLI,0.9999504950495048
4039,0.6,0.4,0.7,40,AAPL,0.9983078961949536
4040,0.6,0.4,0.7,40,AMZN,1.0001996409518596
4041,0.6,0.4,0.7,40,DJIA,1.001540770834353
4042,0.6,0.4,0.7,40,QQQ,0.9994269492507218
4043,0.6,0.4,0.7,40,SPY,0.999902289076712
4044,0.6,0.4,0.7,40,VGT,1.0009494004549169
4045,0.6,0.4,0.7,40,XLI,1.0004706994328922
4046,0.6,0.4,0.7,60,AAPL,1.000612086550143
4047,0.6,0.4,0.7,60,AMZN,0.9940878012757672
4048,0.6,0.4,0.7,60,DJIA,1.0012244272909594
4049,0.6,0.4,0.7,60,QQQ,1.001471043683203
4050,0.6,0.4,0.7,60,SPY,0.9998207762746228
4051,0.6,0.4,0.7,60,VGT,0.998727330492572
4052,0.6,0.4,0.7,60,XLI,0.9992258136966816
4053,0.6,0.4,0.7,80,AAPL,0.9985946787312546
4054,0.6,0.4,0.7,80,AMZN,0.9974590341350368
4055,0.6,0.4,0.7,80,DJIA,0.9996692199892268
4056,0.6,0.4,0.7,80,QQQ,1.0001876710693296
4057,0.6,0.4,0.7,80,SPY,0.9996884296910652
4058,0.6,0.4,0.7,80,VGT,1.0007323981279603
4059,0.6,0.4,0.7,80,XLI,1.000688708379345
4060,0.6,0.4,0.8,20,AAPL,0.9996045342261582
4061,0.6,0.4,0.8,20,AMZN,0.9944395920601976
4062,0.6,0.4,0.8,20,DJIA,0.9998099279775564
4063,0.6,0.4,0.8,20,QQQ,1.0013389195714368
4064,0.6,0.4,0.8,20,SPY,0.9992952361154832
4065,0.6,0.4,0.8,20,VGT,0.9990379610055672
4066,0.6,0.4,0.8,20,XLI,1.001106533904808
4067,0.6,0.4,0.8,40,AAPL,1.000505866950347
4068,0.6,0.4,0.8,40,AMZN,1.0009906927591958
4069,0.6,0.4,0.8,40,DJIA,0.9998155652475298
4070,0.6,0.4,0.8,40,QQQ,1.0009178822998788
4071,0.6,0.4,0.8,40,SPY,0.9999196320124272
4072,0.6,0.4,0.8,40,VGT,0.9973754431780696
4073,0.6,0.4,0.8,40,XLI,1.0008572872410109
4074,0.6,0.4,0.8,60,AAPL,0.9987494348263988
4075,0.6,0.4,0.8,60,AMZN,1.0017892565666342
4076,0.6,0.4,0.8,60,DJIA,1.001017738461676
4077,0.6,0.4,0.8,60,QQQ,0.9984495315077094
4078,0.6,0.4,0.8,60,SPY,1.0005751287037634
4079,0.6,0.4,0.8,60,VGT,0.9996637520053214
4080,0.6,0.4,0.8,60,XLI,1.0012475247524752
4081,0.6,0.4,0.8,80,AAPL,0.9997339460019692
4082,0.6,0.4,0.8,80,AMZN,0.994242370227015
4083,0.6,0.4,0.8,80,DJIA,1.0013477203951349
4084,0.6,0.4,0.8,80,QQQ,1.0009613576769498
4085,0.6,0.4,0.8,80,SPY,0.9995124998179844
4086,0.6,0.4,0.8,80,VGT,0.9981463766319696
4087,0.6,0.4,0.8,80,XLI,0.9983972561717412
4088,0.6,0.4,0.9,20,AAPL,1.0001546050675425
4089,0.6,0.4,0.9,20,AMZN,0.9942841318547
4090,0.6,0.4,0.9,20,DJIA,1.0007540925814928
4091,0.6,0.4,0.9,20,QQQ,1.0014301241206094
4092,0.6,0.4,0.9,20,SPY,1.0007841879022232
4093,0.6,0.4,0.9,20,VGT,1.0018320732616348
4094,0.6,0.4,0.9,20,XLI,1.000425667708547
4095,0.6,0.4,0.9,40,AAPL,1.0027459555280354
4096,0.6,0.4,0.9,40,AMZN,1.0016586241580832
4097,0.6,0.4,0.9,40,DJIA,1.0001452852763535
4098,0.6,0.4,0.9,40,QQQ,0.999815866390155
4099,0.6,0.4,0.9,40,SPY,0.9992240266440507
4100,0.6,0.4,0.9,40,VGT,0.9989351070348136
4101,0.6,0.4,0.9,40,XLI,1.0011823728686668
4102,0.6,0.4,0.9,60,AAPL,1.0005936800612414
4103,0.6,0.4,0.9,60,AMZN,0.9959407188602132
4104,0.6,0.4,0.9,60,DJIA,1.0009172564529167
4105,0.6,0.4,0.9,60,QQQ,1.0008411901782437
4106,0.6,0.4,0.9,60,SPY,1.0003184944283183
4107,0.6,0.4,0.9,60,VGT,1.000422998301478
4108,0.6,0.4,0.9,60,XLI,1.0020554754908384
4109,0.6,0.4,0.9,80,AAPL,0.9981883767270248
